thread_url,user,ts,supports_count
https://decidim.barcelona.cat/proposals/s-ha-d-obrir-una-oficina-o-espai-de-referencia-sobre-l-us-de-la-bicicleta,Amics de la Bici,2016-02-03T00:00:00Z,5
https://decidim.barcelona.cat/proposals/registre-genetic-de-gossos-per-sancionar-als-que-no-recullen-excrements,Cristina Palou Moreno,2016-02-03T00:00:00Z,11
https://decidim.barcelona.cat/proposals/voreres-lliures-de-ciclistes,Anna Areñas Rusiñol,2016-02-03T00:00:00Z,15
https://decidim.barcelona.cat/proposals/prou-grafitis-a-barcelona,Cristina Palou Moreno,2016-02-03T00:00:00Z,11
https://decidim.barcelona.cat/proposals/cursos-gratuitos-y-presenciales-de-idioma-catalan,Natalia Lua,2016-02-03T00:00:00Z,46
https://decidim.barcelona.cat/proposals/no-mas-abusos-con-las-plazas-de-aparcamiento-de-discapacitados,Marga sant andreu,2016-02-03T00:00:00Z,10
https://decidim.barcelona.cat/proposals/prohibir-ambientadors-a-tots-els-espais-on-sigui-vigent-la-llei-anti-tabac,SusannaL,2016-02-03T00:00:00Z,15
https://decidim.barcelona.cat/proposals/extendra-la-validessa-de-la-tarjeta-rosa-als-trens-entrants-a-barcelon,Ramon Sales,2016-02-03T00:00:00Z,35
https://decidim.barcelona.cat/proposals/respect-del-carril-bici-de-part-dels-vianants,nluine,2016-02-03T00:00:00Z,22
https://decidim.barcelona.cat/proposals/jubilar-les-oques-de-la-catedral,Sara Coe,2016-02-03T00:00:00Z,9
https://decidim.barcelona.cat/proposals/barcelona-activa-plans-d-ocupacio-per-a-aturats-de-llarga-durada,Ajuntament de Barcelona,2016-01-29T00:00:00Z,3
https://decidim.barcelona.cat/proposals/contractacio-de-la-distribucio-de-material-i-publicacions-municipals-en-bici,Amics de la Bici,2016-02-03T00:00:00Z,7
https://decidim.barcelona.cat/proposals/delimitar-l-entrada-de-gossos-a-les-arees-verdes,Sexteni,2016-02-03T00:00:00Z,24
https://decidim.barcelona.cat/proposals/manteniment-de-bicicletes,Amics de la Bici,2016-02-03T00:00:00Z,10
https://decidim.barcelona.cat/proposals/intermodalitat-transport-public-i-bicicleta,Amics de la Bici,2016-02-03T00:00:00Z,17
https://decidim.barcelona.cat/proposals/zones-infantils-adaptades,Sexteni,2016-02-03T00:00:00Z,5
https://decidim.barcelona.cat/proposals/tancar-el-zoo-de-barcelona,Sexteni,2016-02-03T00:00:00Z,41
https://decidim.barcelona.cat/proposals/fora-zona-verda-de-pagament,Laura Ginel,2016-02-03T00:00:00Z,5
https://decidim.barcelona.cat/proposals/igualdad-global-entre-barrios,Sergio Ligero,2016-02-03T00:00:00Z,23
https://decidim.barcelona.cat/proposals/la-feria-d-abril-a-barcelona,Laura Ginel,2016-02-03T00:00:00Z,6
https://decidim.barcelona.cat/proposals/prolongacio-del-trambesos-fins-al-port-de-badalona,Ignacio Delgado,2016-02-03T00:00:00Z,16
https://decidim.barcelona.cat/proposals/control-i-tancament-dels-apartaments-turistics-il-legals,Ajuntament de Barcelona,2016-01-29T00:00:00Z,19
https://decidim.barcelona.cat/proposals/refer-el-carril-bici-a-diagonal-desde-glories-a-passeig-de-gracia,Joan LLuis Balague,2016-02-03T00:00:00Z,17
https://decidim.barcelona.cat/proposals/carrils-bici-de-qualitat,Amics de la Bici,2016-02-03T00:00:00Z,27
https://decidim.barcelona.cat/proposals/casals-i-cubero,Vaneryp,2016-02-03T00:00:00Z,3
https://decidim.barcelona.cat/proposals/carrers-30-bidireccionals-per-les-bicicletes,Amics de la Bici,2016-02-03T00:00:00Z,13
https://decidim.barcelona.cat/proposals/senyalitzacio-d-itineraris-per-la-bicicleta,Amics de la Bici,2016-02-03T00:00:00Z,9
https://decidim.barcelona.cat/proposals/carrers-50-xarxa-basica-obligatori-garantir-la-seguretat-de-la-bicicleta,Amics de la Bici,2016-02-03T00:00:00Z,8
https://decidim.barcelona.cat/proposals/carril-mobilitat,Amics de la Bici,2016-02-03T00:00:00Z,9
https://decidim.barcelona.cat/proposals/l-aparcament-basic-per-a-bicicletes,Amics de la Bici,2016-02-03T00:00:00Z,16
https://decidim.barcelona.cat/proposals/aparcaments-per-a-bicicletes-a-edificis-privats,Amics de la Bici,2016-02-03T00:00:00Z,7
https://decidim.barcelona.cat/proposals/aparcaments-per-a-bicicletes-a-edificis-publics,Amics de la Bici,2016-02-03T00:00:00Z,44
https://decidim.barcelona.cat/proposals/desenvolupament-territorial-del-pla-estrategic-de-turisme,Ajuntament de Barcelona,2016-01-29T00:00:00Z,1
https://decidim.barcelona.cat/proposals/moduls-d-aparcament-segurs-per-a-bicicletes,Amics de la Bici,2016-02-03T00:00:00Z,5
https://decidim.barcelona.cat/proposals/moduls-d-aparcament-segurs-per-a-bicicletes-3cd7fa57-fd5a-4cf6-82ca-60c19e06baf8,Amics de la Bici,2016-02-03T00:00:00Z,13
https://decidim.barcelona.cat/proposals/la-bicicleta-als-parquings-publics-i-privats,Amics de la Bici,2016-02-03T00:00:00Z,10
https://decidim.barcelona.cat/proposals/aparcaments-comercials-per-a-bicicletes,Amics de la Bici,2016-02-03T00:00:00Z,9
https://decidim.barcelona.cat/proposals/pas-alliberat-de-semafor-per-la-bicicleta,Amics de la Bici,2016-02-03T00:00:00Z,7
https://decidim.barcelona.cat/proposals/reduir-l-import-de-les-sancions-per-les-bicicletes,Amics de la Bici,2016-02-03T00:00:00Z,10
https://decidim.barcelona.cat/proposals/aparcament-bicicletes-en-nous-edificis,Amics de la Bici,2016-02-03T00:00:00Z,32
https://decidim.barcelona.cat/proposals/recicla-bicis,Amics de la Bici,2016-02-03T00:00:00Z,18
https://decidim.barcelona.cat/proposals/prevencio-robatoris-de-bicicletes,Amics de la Bici,2016-02-03T00:00:00Z,17
https://decidim.barcelona.cat/proposals/observatori-de-la-bicicleta,Amics de la Bici,2016-02-03T00:00:00Z,4
https://decidim.barcelona.cat/proposals/mapa-historic-de-la-propietat-immobiliaria,Ajuntament de Barcelona,2016-01-29T00:00:00Z,2
https://decidim.barcelona.cat/proposals/compromis-de-la-despesa-per-la-bicicleta,Amics de la Bici,2016-02-03T00:00:00Z,8
https://decidim.barcelona.cat/proposals/incentivar-a-l-usuari-del-bicing-a-tenir-la-seva-bicicleta-privada,Amics de la Bici,2016-02-03T00:00:00Z,8
https://decidim.barcelona.cat/proposals/educacio-viaria-a-les-escoles-basada-amb-la-bicicleta,Amics de la Bici,2016-02-03T00:00:00Z,13
https://decidim.barcelona.cat/proposals/bici-bus-escolar,Amics de la Bici,2016-02-03T00:00:00Z,9
https://decidim.barcelona.cat/proposals/cami-escolar-amb-bicicleta,Amics de la Bici,2016-02-03T00:00:00Z,8
https://decidim.barcelona.cat/proposals/formacio-professional-pel-sector-de-la-bicicleta,Amics de la Bici,2016-02-03T00:00:00Z,4
https://decidim.barcelona.cat/proposals/formacio-viaria-per-reciclar-als-conductors-de-vehicles-a-motor-normes-bicicleta,Amics de la Bici,2016-02-03T00:00:00Z,4
https://decidim.barcelona.cat/proposals/escola-de-musica-municipal,SONIA FRIAS ROLLON,2016-02-03T00:00:00Z,14
https://decidim.barcelona.cat/proposals/millora-en-conveni-de-practiques-per-a-estudiants,alicialm182,2016-02-03T00:00:00Z,12
https://decidim.barcelona.cat/proposals/faltan-guarderias-publicas-en-vilapicina,Natifg,2016-02-03T00:00:00Z,8
https://decidim.barcelona.cat/proposals/publicacio-de-les-dones-de-gracia,Ajuntament de Barcelona,2016-01-22T00:00:00Z,3
https://decidim.barcelona.cat/proposals/pla-especial-d-ordenacio-de-la-rambla,Ajuntament de Barcelona,2016-01-29T00:00:00Z,5
https://decidim.barcelona.cat/proposals/passatge-de-les-palmeres,Natifg,2016-02-03T00:00:00Z,5
https://decidim.barcelona.cat/proposals/red-interurbana-carril-bici,Carlos87,2016-02-03T00:00:00Z,45
https://decidim.barcelona.cat/proposals/eliminar-totes-les-llicencies-de-pisos-turistics-en-edificis-residencials,Mireia Pérez Dīaz,2016-02-03T00:00:00Z,16
https://decidim.barcelona.cat/proposals/ampliar-l-espai-de-vianants-al-c-badajoz-entre-av-icaria-i-c-ramon-turro,Christian Pujades,2016-02-03T00:00:00Z,9
https://decidim.barcelona.cat/proposals/que-abren-los-supermercados-y-otras-tiendas-los-domingos,Enda,2016-02-03T00:00:00Z,6
https://decidim.barcelona.cat/proposals/nueva-instalacion-deportiva-en-el-turo-de-la-peira-para-el-cfs-montsant,Club futbol sala Montsant,2016-02-03T00:00:00Z,3
https://decidim.barcelona.cat/proposals/montjuic-la-montanya-de-l-educacio-i-la-cultura,víctor herrera,2016-02-03T00:00:00Z,16
https://decidim.barcelona.cat/proposals/millorar-la-seguretat-a-la-zona-de-la-maquinista,ILF,2016-02-04T00:00:00Z,34
https://decidim.barcelona.cat/proposals/promoure-l-agricultura-urbana-i-seguretat-alimentaria-enfront-el-canvi-climatic,Héctor R.,2016-02-04T00:00:00Z,6
https://decidim.barcelona.cat/proposals/dignificacio-de-la-via-augusta-entre-la-diagonal-i-la-pl-gal-la-placidia,X Simon,2016-02-04T00:00:00Z,16
https://decidim.barcelona.cat/proposals/pla-de-deteccio-d-activitats-turistiques-no-reglades,Ajuntament de Barcelona,2016-01-29T00:00:00Z,10
https://decidim.barcelona.cat/proposals/obligar-als-creuers-a-apagar-els-motors-mentre-estiguin-aturats-al-port,Víctor,2016-02-04T00:00:00Z,90
https://decidim.barcelona.cat/proposals/bus-escolar-a-la-zona-de-pedralbes-sarria,X Simon,2016-02-04T00:00:00Z,3
https://decidim.barcelona.cat/proposals/incorporar-mirall-de-transit-encreuament-c-cardenal-reig-i-c-aurora-bertrana,Víctor,2016-02-04T00:00:00Z,1
https://decidim.barcelona.cat/proposals/assessor-consultor-financer,Jordi Mayné Sellés,2016-02-04T00:00:00Z,9
https://decidim.barcelona.cat/proposals/municipalitzar-l-empresa-tram-s-a,Toni Campos,2016-02-04T00:00:00Z,76
https://decidim.barcelona.cat/proposals/fer-una-zona-verda-a-la-vila-de-gracia-amb-un-parc-infantil-mes-complet,lluis,2016-02-04T00:00:00Z,8
https://decidim.barcelona.cat/proposals/revertir-i-superar-les-retallades-que-va-patir-les-escoles-bressols,Toni Campos,2016-02-04T00:00:00Z,92
https://decidim.barcelona.cat/proposals/creacio-d-espais-familiars-d-acompanyament-i-suport-per-la-petita-infancia-0-3,Toni Campos,2016-02-04T00:00:00Z,15
https://decidim.barcelona.cat/proposals/investigar-la-compra-de-la-flor-de-maig-pel-ajuntament-fa-un-any,Toni Campos,2016-02-04T00:00:00Z,14
https://decidim.barcelona.cat/proposals/reurbanitzar-carrer-santapau-al-barri-de-porta,Bego,2016-02-04T00:00:00Z,2
https://decidim.barcelona.cat/proposals/taula-de-l-oci-nocturn,Ajuntament de Barcelona,2016-01-29T00:00:00Z,4
https://decidim.barcelona.cat/proposals/oci-per-a-joves-a-tot-el-barri,Jemima,2016-02-04T00:00:00Z,9
https://decidim.barcelona.cat/proposals/educacio-canina,doguermann,2016-02-04T00:00:00Z,4
https://decidim.barcelona.cat/proposals/grafisme-urba,doguermann,2016-02-04T00:00:00Z,10
https://decidim.barcelona.cat/proposals/reduccio-de-l-ibi-al-minim-legal,Guy Fawkes,2016-02-04T00:00:00Z,12
https://decidim.barcelona.cat/proposals/incivisme,doguermann,2016-02-04T00:00:00Z,11
https://decidim.barcelona.cat/proposals/incloure-en-el-nomeclator-de-carrers-bcn-a-pepe-rubianes-i-j-a-labordeta,Toni Campos,2016-02-04T00:00:00Z,49
https://decidim.barcelona.cat/proposals/adaptacio-deltmb-per-les-persones-am-discapacitat-o-movilitat-reduida,Marta Bonilla,2016-02-04T00:00:00Z,52
https://decidim.barcelona.cat/proposals/inversons-als-barris-mes-desafavorits-d-horta,efm,2016-02-04T00:00:00Z,27
https://decidim.barcelona.cat/proposals/fer-el-parc-dels-tres-turons,efm,2016-02-04T00:00:00Z,18
https://decidim.barcelona.cat/proposals/en-contra-de-la-decisio-d-enllacar-el-tramviar-per-la-diagonal,mpgmuret,2016-02-04T00:00:00Z,22
https://decidim.barcelona.cat/proposals/obertura-i-utilitzacio-d-espais-publics,Ajuntament de Barcelona,2016-01-29T00:00:00Z,2
https://decidim.barcelona.cat/proposals/nova-instal-lacio-publica-poli-esportiva-al-barri-de-prosperitat,Ferni Seijas,2016-02-04T00:00:00Z,8
https://decidim.barcelona.cat/proposals/xarxa-wifi-municipal,Solidaritat Catalana per la Independència,2016-02-04T00:00:00Z,69
https://decidim.barcelona.cat/proposals/escola-bressol-teresa-majem,JOAN CELA,2016-02-04T00:00:00Z,2
https://decidim.barcelona.cat/proposals/pacificacio-transit-via-augusta-travessera-de-gracia,Carles VR,2016-02-04T00:00:00Z,6
https://decidim.barcelona.cat/proposals/millorar-la-seguretat-en-sant-marti,David MC,2016-02-04T00:00:00Z,5
https://decidim.barcelona.cat/proposals/racionalitzacio-de-serveis-a-la-zona-gal-la-placidia,Carles VR,2016-02-04T00:00:00Z,1
https://decidim.barcelona.cat/proposals/restringir-el-uso-de-los-vehiculos-ruidosos-por-las-noches,Martin Petts,2016-02-04T00:00:00Z,31
https://decidim.barcelona.cat/proposals/ampliacio-horaris-escoles-bressol-municipals,Daniel Perez,2016-02-04T00:00:00Z,38
https://decidim.barcelona.cat/proposals/fer-seguiment-dels-tramits-estatals-mes-recursos-sindicatura-de-bcn,Andreu C. Sánchez,2016-02-04T00:00:00Z,4
https://decidim.barcelona.cat/proposals/controlar-mes-i-millor-el-transit-de-bicicletes,Pamiesp,2016-02-04T00:00:00Z,19
https://decidim.barcelona.cat/proposals/el-port-com-a-espai-ciutada,Ajuntament de Barcelona,2016-01-29T00:00:00Z,5
https://decidim.barcelona.cat/proposals/creacio-d-escoles-publiques-per-a-l-alumnat-amb-necessitats-educatives-especials,Ma. José Lluch Francés,2016-02-04T00:00:00Z,16
https://decidim.barcelona.cat/proposals/defensa-del-patrimoni-cultural-i-infraestructures-publiques,Solidaritat Catalana per la Independència,2016-02-04T00:00:00Z,19
https://decidim.barcelona.cat/proposals/remunicipalitzacio-dels-processos-participatius,Solidaritat Catalana per la Independència,2016-02-04T00:00:00Z,12
https://decidim.barcelona.cat/proposals/dignificacion-del-peaton,Juan Carlos Rojo,2016-02-04T00:00:00Z,40
https://decidim.barcelona.cat/proposals/reforma-de-la-plaza-adriano,Juan Gallego,2016-02-04T00:00:00Z,7
https://decidim.barcelona.cat/proposals/un-centre-d-acollida-d-animals-public-i-de-qualitat,Rosa Mateu,2016-02-04T00:00:00Z,14
https://decidim.barcelona.cat/proposals/retirar-les-barres-de-pa-i-d-altres-proteccions-dels-carrils-bicis,J D,2016-02-04T00:00:00Z,1
https://decidim.barcelona.cat/proposals/ampliacio-de-l-ample-dels-carrils-bici-de-diputacio-i-consell-de-cent,J D,2016-02-04T00:00:00Z,18
https://decidim.barcelona.cat/proposals/1448,Rosa Mateu,2016-02-04T00:00:00Z,138
https://decidim.barcelona.cat/proposals/acces-al-metro-des-de-sants-escales-mecaniques-i-o-ascensors-ja,Mario B,2016-02-04T00:00:00Z,22
https://decidim.barcelona.cat/proposals/criteris-d-ocupacio-de-la-via-publica,Ajuntament de Barcelona,2016-01-29T00:00:00Z,3
https://decidim.barcelona.cat/proposals/combatre-la-financiacio-de-la-sanitat-privada-amb-diners-publics,Antonio Fernández,2016-02-04T00:00:00Z,23
https://decidim.barcelona.cat/proposals/gossos-pipis-i-caques-a-casa,SJ,2016-02-04T00:00:00Z,33
https://decidim.barcelona.cat/proposals/fomentar-la-intervencion-de-espectaculos-artisticos-en-la-via-publica,martinmel,2016-02-04T00:00:00Z,16
https://decidim.barcelona.cat/proposals/no-multar-mai-mes-el-topless-o-el-semi-nudisme,KK,2016-02-04T00:00:00Z,18
https://decidim.barcelona.cat/proposals/practiques-d-empresa-remunerades-per-a-estudiants-universitaris-i-master,Daniel Solves Ruiz,2016-02-04T00:00:00Z,18
https://decidim.barcelona.cat/proposals/no-mes-bolets-i-mes-espai-a-l-escola-mestre-gibert,ILF,2016-02-04T00:00:00Z,4
https://decidim.barcelona.cat/proposals/pacificacio-del-carrer-cortit,DAVID CALVÓ BLANCO,2016-02-04T00:00:00Z,7
https://decidim.barcelona.cat/proposals/impulsar-un-nou-pla-director-d-infraestructures-pdi-a-l-atm,KK,2016-02-04T00:00:00Z,0
https://decidim.barcelona.cat/proposals/barcelona-verda,JKim,2016-02-04T00:00:00Z,67
https://decidim.barcelona.cat/proposals/retirar-tendido-electrico-en-los-barrios-olvidados,efm,2016-02-04T00:00:00Z,24
https://decidim.barcelona.cat/proposals/mapa-del-soroll,Ajuntament de Barcelona,2016-01-29T00:00:00Z,15
https://decidim.barcelona.cat/proposals/recompensa-als-ciutadans-victimes-d-obres-llargues-que-afecten-al-descans,Lourdes SERRA CALZADO,2016-02-04T00:00:00Z,1
https://decidim.barcelona.cat/proposals/optimitzar-les-places-d-aparcament-als-carrers,raulina,2016-02-04T00:00:00Z,2
https://decidim.barcelona.cat/proposals/contenidors-per-a-burilles-de-cigarretes-a-les-parades-del-bus,raulina,2016-02-04T00:00:00Z,19
https://decidim.barcelona.cat/proposals/limitar-regular-la-venda-directa-de-buta-per-reduir-el-soroll,David,2016-02-04T00:00:00Z,8
https://decidim.barcelona.cat/proposals/pla-de-millora-energetica-del-parc-d-habitatges,Oscar García-Fraile Pueyo,2016-02-04T00:00:00Z,9
https://decidim.barcelona.cat/proposals/cooperatives-de-treball-en-l-ambit-del-manteniment-de-centres-esportius,Maclaren,2016-02-04T00:00:00Z,4
https://decidim.barcelona.cat/proposals/calendaritzacio-dels-organs-de-participacio-ciutadana-presencial,Solidaritat Catalana per la Independència,2016-02-04T00:00:00Z,2
https://decidim.barcelona.cat/proposals/fomentar-la-rehabilitacio-i-fabricacio-d-equipament-esportiu-artesanal,Maclaren,2016-02-04T00:00:00Z,4
https://decidim.barcelona.cat/proposals/banc-municipal-de-dades-de-residus-per-reciclatge,Maclaren,2016-02-04T00:00:00Z,4
https://decidim.barcelona.cat/proposals/fabricacio-de-materials-amb-us-esportiu-a-partir-de-material-reciclat,Maclaren,2016-02-04T00:00:00Z,3
https://decidim.barcelona.cat/proposals/pla-director-de-l-espai-urba,Ajuntament de Barcelona,2016-01-29T00:00:00Z,3
https://decidim.barcelona.cat/proposals/transparencia-tambe-als-districtes-de-barcelon,Toni Campos,2016-02-04T00:00:00Z,9
https://decidim.barcelona.cat/proposals/servei-municipal-de-projectes-i-manteniment-d-instal-lacions-esportives,Maclaren,2016-02-04T00:00:00Z,1
https://decidim.barcelona.cat/proposals/re-municipalitzacio-de-la-gestio-dels-centres-esportius,Maclaren,2016-02-04T00:00:00Z,14
https://decidim.barcelona.cat/proposals/creacion-de-un-festival-de-arts-al-carrer-oficial-de-barcelona,martinmel,2016-02-04T00:00:00Z,12
https://decidim.barcelona.cat/proposals/cens-de-treballadors-del-sector-esportiu-municipal,Maclaren,2016-02-04T00:00:00Z,1
https://decidim.barcelona.cat/proposals/mas-autobuses-de-la-linea-32,Aurora Escudero Diez,2016-02-04T00:00:00Z,2
https://decidim.barcelona.cat/proposals/moderar-la-publicidad-que-hace-apologia-de-la-carne,Manuel Dávila Rodríguez,2016-02-04T00:00:00Z,7
https://decidim.barcelona.cat/proposals/graffitis-por-la-paz,Manuel Dávila Rodríguez,2016-02-04T00:00:00Z,5
https://decidim.barcelona.cat/proposals/sol-lucio-sobre-el-canodrom-de-la-meridiana,Emilio_Lopez1985,2016-02-04T00:00:00Z,6
https://decidim.barcelona.cat/proposals/control-etic-de-coloms-cotorres-gavines-etc-a-barcelona,Teresa R-m,2016-02-04T00:00:00Z,12
https://decidim.barcelona.cat/proposals/pla-port-ciutat,Ajuntament de Barcelona,2016-01-29T00:00:00Z,15
https://decidim.barcelona.cat/proposals/placas-solares-en-las-cubiertas-de-la-fira-en-plaza-espana,Manuel Dávila Rodríguez,2016-02-04T00:00:00Z,22
https://decidim.barcelona.cat/proposals/pacificar-tots-els-carrers-de-barcelona-rebaixant-el-limit-de-velocitat-a-40km-h,Genis Barrera,2016-02-04T00:00:00Z,14
https://decidim.barcelona.cat/proposals/mesas-y-sillas-gratuitas-en-los-parques-y-entornos-de-grandes-dimensiones,Mentalila MenTalila,2016-02-04T00:00:00Z,22
https://decidim.barcelona.cat/proposals/municipalitzar-els-centres-esportius,Jenny Jones,2016-02-04T00:00:00Z,4
https://decidim.barcelona.cat/proposals/controlar-el-turisme-sanitari,Antonio Fernández,2016-02-04T00:00:00Z,18
https://decidim.barcelona.cat/proposals/reurbanitzacio-tram-pendent-del-carrer-de-l-escultor-ordonez,Rocu,2016-02-04T00:00:00Z,6
https://decidim.barcelona.cat/proposals/esports-un-servei-public-una-quota-d-abonat-acces-i-universal-prou-de-repago,Maclaren,2016-02-05T00:00:00Z,4
https://decidim.barcelona.cat/proposals/xarxa-metropolitana-de-centres-esportius,Maclaren,2016-02-05T00:00:00Z,2
https://decidim.barcelona.cat/proposals/millorar-carrilbici-diagonal-a-la-placa-verdaguer,Ester,2016-02-05T00:00:00Z,20
https://decidim.barcelona.cat/proposals/millorar-carrilbici-diagonal-a-placa-del-llapis,Ester,2016-02-05T00:00:00Z,8
https://decidim.barcelona.cat/proposals/pla-per-a-la-instal-lacio-de-lavabos-publics,Ajuntament de Barcelona,2016-01-29T00:00:00Z,37
https://decidim.barcelona.cat/proposals/voreres-lliures-de-motos,Ester,2016-02-05T00:00:00Z,21
https://decidim.barcelona.cat/proposals/racionalitzacio-horaris-estacionament-regulat,Fernando Delgado,2016-02-05T00:00:00Z,12
https://decidim.barcelona.cat/proposals/taxa-metropolitana-de-l-esport,Maclaren,2016-02-05T00:00:00Z,4
https://decidim.barcelona.cat/proposals/barri-sagrada-familia-pacificar-c-provenca-amb-preferencia-vianants,joan_b,2016-02-05T00:00:00Z,13
https://decidim.barcelona.cat/proposals/recconvertim-l-avinguda-gaudi-en-una-rambla-en-linia-recta,joan_b,2016-02-05T00:00:00Z,4
https://decidim.barcelona.cat/proposals/restringir-el-acceso-de-la-ciudad-a-los-coches,tiphaine,2016-02-05T00:00:00Z,44
https://decidim.barcelona.cat/proposals/treure-totes-les-motos-de-les-voreres,Joanet,2016-02-05T00:00:00Z,16
https://decidim.barcelona.cat/proposals/construccion-de-escaleras-mecanicas-en-la-calle-font-de-la-mulassa,manuellopez,2016-02-05T00:00:00Z,5
https://decidim.barcelona.cat/proposals/ampliar-el-horario-de-metro-en-dias-de-diario,kerouack,2016-02-05T00:00:00Z,31
https://decidim.barcelona.cat/proposals/ajuts-i-suport-a-les-entitats-socials-del-districte,Solidaritat Catalana per la Independència,2016-02-05T00:00:00Z,10
https://decidim.barcelona.cat/proposals/projecte-minerva-cataleg-de-dones-creadores-de-gracia,Ajuntament de Barcelona,2016-01-22T00:00:00Z,3
https://decidim.barcelona.cat/proposals/criteris-referents-a-espais-verds-i-no-asfalt-en-els-projectes-urbans,Ajuntament de Barcelona,2016-01-29T00:00:00Z,6
https://decidim.barcelona.cat/proposals/parquing-a-la-zona-del-turo-de-la-rovira-bateria-antiaerea-barcelona-nord,Elena Martinez,2016-02-05T00:00:00Z,3
https://decidim.barcelona.cat/proposals/transport-public-de-qualitat-per-a-tothom,Solidaritat Catalana per la Independència,2016-02-05T00:00:00Z,46
https://decidim.barcelona.cat/proposals/escola-municipal-de-musica-al-borsi-gotic,Blablabla,2016-02-05T00:00:00Z,8
https://decidim.barcelona.cat/proposals/cinema-a-la-fresca-al-parc-de-sant-marti,Jemima,2016-02-05T00:00:00Z,8
https://decidim.barcelona.cat/proposals/recuperar-el-teatre-arnau-des-de-la-gestio-comunitaria,Borja Lo,2016-02-05T00:00:00Z,67
https://decidim.barcelona.cat/proposals/millora-de-la-placa-de-sant-bernat-calbo-al-poblenou,Salvem La Repla,2016-02-05T00:00:00Z,16
https://decidim.barcelona.cat/proposals/crear-el-premi-internacional-barcelona-de-tecnologia-sostenible-de-l-esport,Maclaren,2016-02-05T00:00:00Z,5
https://decidim.barcelona.cat/proposals/crear-la-plataforma-municipal-de-suport-a-l-usuari-d-informatica,Maclaren,2016-02-05T00:00:00Z,2
https://decidim.barcelona.cat/proposals/palau-de-la-premsa,Jordi Goñi El Troc,2016-02-05T00:00:00Z,11
https://decidim.barcelona.cat/proposals/recinto-de-la-mercedes-para-equipamientos-del-bon-pastor,Félix Calvo,2016-02-05T00:00:00Z,9
https://decidim.barcelona.cat/proposals/impulsar-la-reforma-urbanitzacio-d-espais-del-gotic,Ajuntament de Barcelona,2016-01-29T00:00:00Z,1
https://decidim.barcelona.cat/proposals/volem-un-pipican-digne-a-la-vila-de-gracia,Anna Areñas Rusiñol,2016-02-05T00:00:00Z,3
https://decidim.barcelona.cat/proposals/punts-de-recarrega-per-vehicles-electrics,Solidaritat Catalana per la Independència,2016-02-05T00:00:00Z,14
https://decidim.barcelona.cat/proposals/transparencia-en-les-licitacions-contractuals,Solidaritat Catalana per la Independència,2016-02-05T00:00:00Z,8
https://decidim.barcelona.cat/proposals/prous-envasos-de-plastics-a-mercats-i-botigues,AgustíNG,2016-02-05T00:00:00Z,33
https://decidim.barcelona.cat/proposals/prohibir-les-parades-ambulants-de-religiosos-amb-fulletons,Sem Pons Puig,2016-02-05T00:00:00Z,15
https://decidim.barcelona.cat/proposals/cobrir-la-ronda-amb-habitatge-si-amb-habitatge,David Bravo Bordas,2016-02-05T00:00:00Z,4
https://decidim.barcelona.cat/proposals/carril-bus-tambe-per-motos,Agata Lafont,2016-02-05T00:00:00Z,20
https://decidim.barcelona.cat/proposals/cerrar-el-zoo-de-barcelona,Rocío Aguilera,2016-02-05T00:00:00Z,39
https://decidim.barcelona.cat/proposals/consorci-d-habitatge-sostenible-de-barcelona,Alfredo Palomera,2016-02-05T00:00:00Z,3
https://decidim.barcelona.cat/proposals/monumentos-gratuits-pels-ciutadans,Jemima,2016-02-05T00:00:00Z,20
https://decidim.barcelona.cat/proposals/impulsar-la-reforma-urbanitzacio-d-espais-del-raval,Ajuntament de Barcelona,2016-01-29T00:00:00Z,2
https://decidim.barcelona.cat/proposals/mes-presencia-policial-en-llocs-conflictius,pomesfi,2016-02-05T00:00:00Z,9
https://decidim.barcelona.cat/proposals/canviar-de-sentit-el-carrer-fernando-poo-entre-rambla-poblenou-i-llacuna,Joan S,2016-02-06T00:00:00Z,2
https://decidim.barcelona.cat/proposals/donar-continuitat-al-carril-bici-a-la-gran-via-entre-pg-de-gracia-i-aribau,jalbaiges,2016-02-06T00:00:00Z,41
https://decidim.barcelona.cat/proposals/zona-30-al-passeig-maragall,Albert pf,2016-02-06T00:00:00Z,9
https://decidim.barcelona.cat/proposals/renovar-parc-de-la-ciutadella,Miguel,2016-02-06T00:00:00Z,10
https://decidim.barcelona.cat/proposals/no-mes-atropellaments-de-bicicletes-seguretat-per-al-vianant-en-voreres-ja,Miriam AT,2016-02-06T00:00:00Z,12
https://decidim.barcelona.cat/proposals/ni-un-cotxe-aparcat-al-carrer-el-2035,Jordi Ortega,2016-02-06T00:00:00Z,14
https://decidim.barcelona.cat/proposals/canviar-l-enrajolat-del-passeig-sant-joan-per-evitar-caigudes-i-entrebancs,Centre de Dia Vincles,2016-02-06T00:00:00Z,5
https://decidim.barcelona.cat/proposals/dissolucio-de-les-upas-unitat-antiavalots-de-la-guardia-urbana,Pepe,2016-02-06T00:00:00Z,16
https://decidim.barcelona.cat/proposals/gossos-lligats-a-places-parcs-i-jardins,Pepe,2016-02-06T00:00:00Z,13
https://decidim.barcelona.cat/proposals/impulsar-la-reforma-urbanitzacio-d-espais-del-nucli-antic,Ajuntament de Barcelona,2016-01-29T00:00:00Z,2
https://decidim.barcelona.cat/proposals/arreglar-el-carrer-septimania,evapoleomenta,2016-02-06T00:00:00Z,2
